Order_ID,Customer_ID,Customer_Name,Gender,Product_Name,Product_Category,Clothing_Category,Quantity,Price_LKR,Total_Amount_LKR,Date,Email,Phone_Number
ORD25784,CUST9214,Ranjith Perera,Male,Trousers,Men,Bottoms,4,1817,7268,12/2/22,ranjith.perera9214@gmail.com,0731409419
ORD25785,CUST9214,Ranjith Perera,Male,Shorts,Men,Bottoms,4,3302,13208,3/15/23,ranjith.perera9214@gmail.com,0731409419
ORD25786,CUST9214,Ranjith Perera,Male,Dress,Kids,Dresses_and_Sarees,3,3555,10665,1/6/25,ranjith.perera9214@gmail.com,0731409419
ORD25787,CUST9215,Lalith Perera,Male,T-shirt,Kids,Tops,3,2544,7632,10/28/23,lalith.perera9215@gmail.com,0760932470
ORD25788,CUST9216,Saman Perera,Male,Jeans,Men,,1,1881,1881,5/30/25,saman.perera9216@gmail.com,0765756806
ORD25789,CUST9217,Sanduni Ranasinghe,Female,Skirt,Women,Bottoms,5,4615,23075,1/11/25,sanduni.ranasinghe9217@gmail.com,0796194285
ORD25790,CUST9218,Amal Jayasinghe,Male,Shorts,Kids,Bottoms,1,2774,2774,9/10/24,amal.jayasinghe9218@gmail.com,0776244866
ORD25791,CUST9218,Amal Jayasinghe,Male,Shorts,Kids,Bottoms,2,2388,4776,7/11/22,amal.jayasinghe9218@gmail.com,0776244866
ORD25792,CUST9218,Amal Jayasinghe,Male,Dress,Kids,Dresses_and_Sarees,1,2222,2222,1/17/23,amal.jayasinghe9218@gmail.com,0776244866
ORD25793,CUST9218,Amal Jayasinghe,Male,Trousers,Men,Bottoms,3,4575,13725,5/25/25,amal.jayasinghe9218@gmail.com,0776244866
ORD25794,CUST9218,Amal Jayasinghe,Male,T-shirt,Kids,Tops,2,1630,3260,4/22/24,amal.jayasinghe9218@gmail.com,0776244866
ORD25795,CUST9219,Nadeesha Fernando,Female,T-shirt,Kids,Tops,2,4460,8920,12/2/24,nadeesha.fernando9219@gmail.com,0706895673
ORD25796,CUST9219,Nadeesha Fernando,Female,Dress,Kids,Dresses_and_Sarees,5,2746,13730,7/2/22,nadeesha.fernando9219@gmail.com,0706895673
ORD25797,CUST9219,Nadeesha Fernando,Female,Shorts,Kids,Bottoms,2,2413,4826,4/22/24,nadeesha.fernando9219@gmail.com,0706895673
ORD25798,CUST9219,Nadeesha Fernando,Female,Saree,Women,Dresses_and_Sarees,5,4247,21235,11/19/24,nadeesha.fernando9219@gmail.com,0706895673
ORD25799,CUST9219,Nadeesha Fernando,Female,Saree,Women,Dresses_and_Sarees,3,3356,10068,12/31/22,nadeesha.fernando9219@gmail.com,0706895673
ORD25800,CUST9219,Nadeesha Fernando,Female,Leggings,Women,Bottoms,4,3102,12408,1/10/22,nadeesha.fernando9219@gmail.com,0706895673
ORD25801,CUST9219,Nadeesha Fernando,Female,T-shirt,Kids,Tops,1,3711,3711,5/21/25,nadeesha.fernando9219@gmail.com,0706895673
ORD25802,CUST9220,Bandara Perera,Male,Dress,Kids,Dresses_and_Sarees,2,1418,2836,11/16/24,bandara.perera9220@gmail.com,0712858175
ORD25803,CUST9220,Bandara Perera,Male,Jacket,Men,Outerwear,4,3179,12716,8/11/24,bandara.perera9220@gmail.com,0712858175
ORD25804,CUST9221,Ayesha Bandara,Female,Dress,Women,Dresses_and_Sarees,4,4260,17040,6/13/23,ayesha.bandara9221@gmail.com,0750381816
ORD25805,CUST9222,Lakshmi Gunawardena,Female,Shorts,Kids,Bottoms,5,2571,12855,5/18/23,lakshmi.gunawardena9222@gmail.com,0721529798
ORD25806,CUST9222,Lakshmi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,2,2269,4538,1/10/23,lakshmi.gunawardena9222@gmail.com,0721529798
ORD25807,CUST9222,Lakshmi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,1,3214,3214,3/30/22,lakshmi.gunawardena9222@gmail.com,0721529798
ORD25808,CUST9222,Lakshmi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,5,1035,5175,9/20/24,lakshmi.gunawardena9222@gmail.com,0721529798
ORD25809,CUST9222,Lakshmi Gunawardena,Female,Leggings,Women,Bottoms,1,793,793,1/8/25,lakshmi.gunawardena9222@gmail.com,0721529798
ORD25810,CUST9222,Lakshmi Gunawardena,Female,Shorts,Kids,Bottoms,4,4347,17388,10/22/23,lakshmi.gunawardena9222@gmail.com,0721529798
ORD25811,CUST9223,Sarath Rajapakse,Male,Trousers,Men,Bottoms,2,613,1226,2/1/25,sarath.rajapakse9223@gmail.com,0711941226
ORD25812,CUST9223,Sarath Rajapakse,Male,T-shirt,Kids,Tops,3,1142,3426,12/12/24,sarath.rajapakse9223@gmail.com,0711941226
ORD25813,CUST9224,Sanduni Rajapakse,Female,T-shirt,Kids,Tops,1,2463,2463,9/7/23,sanduni.rajapakse9224@gmail.com,0765964061
ORD25814,CUST9224,Sanduni Rajapakse,Female,T-shirt,Kids,Tops,2,3338,6676,4/16/24,sanduni.rajapakse9224@gmail.com,0765964061
ORD25815,CUST9224,Sanduni Rajapakse,Female,Shorts,Kids,Bottoms,2,2914,5828,2/24/23,sanduni.rajapakse9224@gmail.com,0765964061
ORD25816,CUST9224,Sanduni Rajapakse,Female,Blouse,Women,,1,2224,2224,4/24/23,sanduni.rajapakse9224@gmail.com,0765964061
ORD25817,CUST9225,Piumi Gunawardena,Female,Leggings,Women,Bottoms,2,4181,8362,6/13/22,piumi.gunawardena9225@gmail.com,0727683489
ORD25818,CUST9225,Piumi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,1,4515,4515,4/21/23,piumi.gunawardena9225@gmail.com,0727683489
ORD25819,CUST9225,Piumi Gunawardena,Female,Shorts,Kids,Bottoms,2,3764,7528,2/18/22,piumi.gunawardena9225@gmail.com,0727683489
ORD25820,CUST9225,Piumi Gunawardena,Female,Shorts,Kids,Bottoms,5,3871,19355,5/1/22,piumi.gunawardena9225@gmail.com,0727683489
ORD25821,CUST9226,Nimal Fernando,Male,Trousers,Men,Bottoms,2,4018,8036,12/14/23,nimal.fernando9226@gmail.com,0774688001
ORD25822,CUST9227,Tharindu Ranasinghe,Female,T-shirt,Kids,Tops,4,4067,16268,6/23/22,tharindu.ranasinghe9227@gmail.com,0770293227
ORD25823,CUST9227,Tharindu Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,4,3059,12236,5/8/25,tharindu.ranasinghe9227@gmail.com,0770293227
ORD25824,CUST9227,Tharindu Ranasinghe,Female,Dress,Kids,Dresses_and_Sarees,2,4260,8520,11/14/24,tharindu.ranasinghe9227@gmail.com,0770293227
ORD25825,CUST9228,Nadeesha Jayasinghe,Female,Shorts,Kids,Bottoms,5,1571,7855,3/26/25,nadeesha.jayasinghe9228@gmail.com,0778951747
ORD25826,CUST9229,Saman Silva,Male,Jeans,Men,,3,887,2661,8/21/23,saman.silva9229@gmail.com,0733655227
ORD25827,CUST9230,Sanduni Fernando,Female,Leggings,Women,Bottoms,2,2585,5170,2/2/24,sanduni.fernando9230@gmail.com,0798992638
ORD25828,CUST9230,Sanduni Fernando,Female,Shorts,Kids,Bottoms,4,3369,13476,7/29/22,sanduni.fernando9230@gmail.com,0798992638
ORD25829,CUST9230,Sanduni Fernando,Female,Blouse,Women,,5,4645,23225,2/6/23,sanduni.fernando9230@gmail.com,0798992638
ORD25830,CUST9231,Sarath Fernando,Male,Shirt,Men,Tops,4,937,3748,8/2/22,sarath.fernando9231@gmail.com,0716908123
ORD25831,CUST9232,Ayesha Bandara,Female,Shorts,Kids,Bottoms,2,3157,6314,5/13/22,ayesha.bandara9232@gmail.com,0744005126
ORD25832,CUST9232,Ayesha Bandara,Female,Dress,Kids,Dresses_and_Sarees,5,3900,19500,7/9/23,ayesha.bandara9232@gmail.com,0744005126
ORD25833,CUST9233,Nadeesha Perera,Female,Leggings,Women,Bottoms,5,718,3590,5/25/23,nadeesha.perera9233@gmail.com,0737876695
ORD25834,CUST9233,Nadeesha Perera,Female,T-shirt,Kids,Tops,4,4961,19844,2/17/25,nadeesha.perera9233@gmail.com,0737876695
ORD25835,CUST9233,Nadeesha Perera,Female,T-shirt,Kids,Tops,3,1692,5076,5/2/22,nadeesha.perera9233@gmail.com,0737876695
ORD25836,CUST9233,Nadeesha Perera,Female,Blouse,Women,,2,3683,7366,9/8/24,nadeesha.perera9233@gmail.com,0737876695
ORD25837,CUST9233,Nadeesha Perera,Female,T-shirt,Kids,Tops,2,612,1224,4/25/23,nadeesha.perera9233@gmail.com,0737876695
ORD25838,CUST9233,Nadeesha Perera,Female,Saree,Women,Dresses_and_Sarees,2,1359,2718,3/16/23,nadeesha.perera9233@gmail.com,0737876695
ORD25839,CUST9233,Nadeesha Perera,Female,Shorts,Kids,Bottoms,5,1607,8035,7/31/24,nadeesha.perera9233@gmail.com,0737876695
ORD25840,CUST9235,Nisha Rajapakse,Female,Leggings,Women,Bottoms,2,2545,5090,8/19/22,nisha.rajapakse9235@gmail.com,0719328115
ORD25841,CUST9236,Bandara Jayasinghe,Male,Shorts,Men,Bottoms,4,2248,8992,1/28/23,bandara.jayasinghe9236@gmail.com,0727161225
ORD25842,CUST9237,Saman Gunawardena,Male,Jacket,Men,Outerwear,3,1334,4002,5/4/22,saman.gunawardena9237@gmail.com,0735433697
ORD25843,CUST9238,Nimal Bandara,Male,Shorts,Men,Bottoms,3,3040,9120,8/10/23,nimal.bandara9238@gmail.com,0736419582
ORD25844,CUST9239,Ranjith Jayasinghe,Male,T-shirt,Kids,Tops,1,2931,2931,4/15/25,ranjith.jayasinghe9239@gmail.com,0753924528
ORD25845,CUST9240,Nadeesha Silva,Female,Dress,Kids,Dresses_and_Sarees,4,1344,5376,12/1/22,nadeesha.silva9240@gmail.com,0775244181
ORD25846,CUST9241,Kamal Gunawardena,Male,Shorts,Kids,Bottoms,3,2011,6033,3/27/22,kamal.gunawardena9241@gmail.com,0796076158
ORD25847,CUST9241,Kamal Gunawardena,Male,Trousers,Men,Bottoms,2,611,1222,6/7/24,kamal.gunawardena9241@gmail.com,0796076158
ORD25848,CUST9242,Nadeesha Perera,Female,Blouse,Women,,1,1765,1765,11/12/22,nadeesha.perera9242@gmail.com,0729069256
ORD25849,CUST9242,Nadeesha Perera,Female,Shorts,Kids,Bottoms,3,2913,8739,10/19/22,nadeesha.perera9242@gmail.com,0729069256
ORD25850,CUST9243,Sanduni Gunawardena,Female,Dress,Women,Dresses_and_Sarees,5,2334,11670,9/26/23,sanduni.gunawardena9243@gmail.com,0758145349
ORD25851,CUST9243,Sanduni Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,2,3451,6902,6/28/22,sanduni.gunawardena9243@gmail.com,0758145349
ORD25852,CUST9244,Lakshmi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,2,3813,7626,4/4/24,lakshmi.gunawardena9244@gmail.com,0711788544
ORD25853,CUST9244,Lakshmi Gunawardena,Female,Dress,Women,Dresses_and_Sarees,2,1694,3388,6/3/24,lakshmi.gunawardena9244@gmail.com,0711788544
ORD25854,CUST9244,Lakshmi Gunawardena,Female,Dress,Women,Dresses_and_Sarees,3,3089,9267,7/5/22,lakshmi.gunawardena9244@gmail.com,0711788544
ORD25855,CUST9245,Lakshmi Rajapakse,Female,Blouse,Women,,5,3635,18175,5/18/22,lakshmi.rajapakse9245@gmail.com,0776164602
ORD25856,CUST9247,Nisha Gunawardena,Female,Skirt,Women,Bottoms,2,1916,3832,10/4/22,nisha.gunawardena9247@gmail.com,0789666117
ORD25857,CUST9247,Nisha Gunawardena,Female,Shorts,Kids,Bottoms,4,3549,14196,3/27/23,nisha.gunawardena9247@gmail.com,0789666117
ORD25858,CUST9247,Nisha Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,5,4019,20095,2/3/23,nisha.gunawardena9247@gmail.com,0789666117
ORD25859,CUST9247,Nisha Gunawardena,Female,Dress,Women,Dresses_and_Sarees,3,4832,14496,6/27/25,nisha.gunawardena9247@gmail.com,0789666117
ORD25860,CUST9247,Nisha Gunawardena,Female,T-shirt,Kids,Tops,3,2211,6633,12/24/24,nisha.gunawardena9247@gmail.com,0789666117
ORD25861,CUST9247,Nisha Gunawardena,Female,Dress,Women,Dresses_and_Sarees,1,2548,2548,2/22/22,nisha.gunawardena9247@gmail.com,0789666117
ORD25862,CUST9247,Nisha Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,1,2502,2502,11/24/24,nisha.gunawardena9247@gmail.com,0789666117
ORD25863,CUST9247,Nisha Gunawardena,Female,Dress,Women,Dresses_and_Sarees,2,738,1476,10/25/22,nisha.gunawardena9247@gmail.com,0789666117
ORD25864,CUST9248,Tharindu Silva,Female,Dress,Kids,Dresses_and_Sarees,5,3267,16335,1/6/24,tharindu.silva9248@gmail.com,0747417454
ORD25865,CUST9248,Tharindu Silva,Female,Dress,Kids,Dresses_and_Sarees,1,1380,1380,10/24/24,tharindu.silva9248@gmail.com,0747417454
ORD25866,CUST9248,Tharindu Silva,Female,Dress,Kids,Dresses_and_Sarees,2,1555,3110,1/13/23,tharindu.silva9248@gmail.com,0747417454
ORD25867,CUST9248,Tharindu Silva,Female,Saree,Women,Dresses_and_Sarees,3,3069,9207,10/14/22,tharindu.silva9248@gmail.com,0747417454
ORD25868,CUST9249,Amal Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,4,3339,13356,3/24/25,amal.ranasinghe9249@gmail.com,0703860645
ORD25869,CUST9249,Amal Ranasinghe,Male,Shorts,Kids,Bottoms,5,2699,13495,6/18/25,amal.ranasinghe9249@gmail.com,0703860645
ORD25870,CUST9251,Nisha Bandara,Female,Blouse,Women,,4,848,3392,11/14/23,nisha.bandara9251@gmail.com,0792316274
ORD25871,CUST9252,Ranjith Perera,Male,Shirt,Men,Tops,1,3811,3811,11/12/22,ranjith.perera9252@gmail.com,0702168026
ORD25872,CUST9253,Nimal Fernando,Male,Dress,Kids,Dresses_and_Sarees,4,1477,5908,6/14/24,nimal.fernando9253@gmail.com,0783718734
ORD25873,CUST9253,Nimal Fernando,Male,Shorts,Kids,Bottoms,4,1692,6768,7/28/25,nimal.fernando9253@gmail.com,0783718734
ORD25874,CUST9254,Nisha Gunawardena,Female,Dress,Women,Dresses_and_Sarees,5,4449,22245,7/2/25,nisha.gunawardena9254@gmail.com,0762986785
ORD25875,CUST9254,Nisha Gunawardena,Female,Saree,Women,Dresses_and_Sarees,5,1548,7740,3/20/24,nisha.gunawardena9254@gmail.com,0762986785
ORD25876,CUST9254,Nisha Gunawardena,Female,Leggings,Women,Bottoms,5,4083,20415,1/13/25,nisha.gunawardena9254@gmail.com,0762986785
ORD25877,CUST9255,Amal Rajapakse,Male,Shorts,Kids,Bottoms,1,3591,3591,4/5/23,amal.rajapakse9255@gmail.com,0701248471
ORD25878,CUST9256,Amal Bandara,Male,T-shirt,Kids,Tops,3,4975,14925,5/13/22,amal.bandara9256@gmail.com,0727852024
ORD25879,CUST9256,Amal Bandara,Male,Shorts,Men,Bottoms,3,3475,10425,7/27/25,amal.bandara9256@gmail.com,0727852024
ORD25880,CUST9256,Amal Bandara,Male,Shorts,Kids,Bottoms,1,1846,1846,4/30/22,amal.bandara9256@gmail.com,0727852024
ORD25881,CUST9257,Ranjith Bandara,Male,Jacket,Men,Outerwear,1,2623,2623,1/6/25,ranjith.bandara9257@gmail.com,0701144581
ORD25882,CUST9257,Ranjith Bandara,Male,Shorts,Men,Bottoms,3,2025,6075,10/24/23,ranjith.bandara9257@gmail.com,0701144581
ORD25883,CUST9258,Nisha Ranasinghe,Female,Skirt,Women,Bottoms,1,4372,4372,12/14/23,nisha.ranasinghe9258@gmail.com,0781238664
ORD25884,CUST9258,Nisha Ranasinghe,Female,Leggings,Women,Bottoms,4,2283,9132,5/29/24,nisha.ranasinghe9258@gmail.com,0781238664
ORD25885,CUST9261,Ayesha Bandara,Female,Skirt,Women,Bottoms,3,2258,6774,9/24/24,ayesha.bandara9261@gmail.com,0740007690
ORD25886,CUST9261,Ayesha Bandara,Female,Saree,Women,Dresses_and_Sarees,2,1255,2510,7/7/23,ayesha.bandara9261@gmail.com,0740007690
ORD25887,CUST9261,Ayesha Bandara,Female,Kurta,Women,Tops,2,3502,7004,2/17/24,ayesha.bandara9261@gmail.com,0740007690
ORD25888,CUST9261,Ayesha Bandara,Female,Skirt,Women,Bottoms,2,2361,4722,5/22/25,ayesha.bandara9261@gmail.com,0740007690
ORD25889,CUST9262,Ranjith Gunawardena,Male,Jeans,Men,,4,1123,4492,6/3/25,ranjith.gunawardena9262@gmail.com,0714333210
ORD25890,CUST9262,Ranjith Gunawardena,Male,Shorts,Kids,Bottoms,5,4792,23960,1/12/24,ranjith.gunawardena9262@gmail.com,0714333210
ORD25891,CUST9262,Ranjith Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,3,729,2187,9/21/23,ranjith.gunawardena9262@gmail.com,0714333210
ORD25892,CUST9262,Ranjith Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,4,1172,4688,3/3/23,ranjith.gunawardena9262@gmail.com,0714333210
ORD25893,CUST9263,Dilani Fernando,Female,Dress,Women,Dresses_and_Sarees,3,1673,5019,5/7/22,dilani.fernando9263@gmail.com,0760573597
ORD25894,CUST9263,Dilani Fernando,Female,Shorts,Kids,Bottoms,5,1190,5950,12/25/23,dilani.fernando9263@gmail.com,0760573597
ORD25895,CUST9264,Bandara Bandara,Male,Dress,Kids,Dresses_and_Sarees,2,4222,8444,9/25/24,bandara.bandara9264@gmail.com,0746092037
ORD25896,CUST9264,Bandara Bandara,Male,Shorts,Kids,Bottoms,4,3870,15480,12/3/23,bandara.bandara9264@gmail.com,0746092037
ORD25897,CUST9265,Ayesha Bandara,Female,Leggings,Women,Bottoms,2,2357,4714,7/2/22,ayesha.bandara9265@gmail.com,0775204223
ORD25898,CUST9265,Ayesha Bandara,Female,Skirt,Women,Bottoms,3,2457,7371,3/10/22,ayesha.bandara9265@gmail.com,0775204223
ORD25899,CUST9265,Ayesha Bandara,Female,Blouse,Women,,5,1633,8165,1/21/25,ayesha.bandara9265@gmail.com,0775204223
ORD25900,CUST9265,Ayesha Bandara,Female,Leggings,Women,Bottoms,2,4782,9564,10/2/22,ayesha.bandara9265@gmail.com,0775204223
ORD25901,CUST9266,Dilani Fernando,Female,Kurta,Women,Tops,1,2871,2871,7/28/22,dilani.fernando9266@gmail.com,0702265380
ORD25902,CUST9266,Dilani Fernando,Female,Dress,Kids,Dresses_and_Sarees,3,2717,8151,9/27/24,dilani.fernando9266@gmail.com,0702265380
ORD25903,CUST9266,Dilani Fernando,Female,Skirt,Women,Bottoms,5,2380,11900,8/20/23,dilani.fernando9266@gmail.com,0702265380
ORD25904,CUST9266,Dilani Fernando,Female,T-shirt,Kids,Tops,3,2188,6564,2/27/25,dilani.fernando9266@gmail.com,0702265380
ORD25905,CUST9266,Dilani Fernando,Female,Leggings,Women,Bottoms,5,4484,22420,7/18/25,dilani.fernando9266@gmail.com,0702265380
ORD25906,CUST9267,Dilani Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,4,4191,16764,8/16/24,dilani.rajapakse9267@gmail.com,0712821559
ORD25907,CUST9267,Dilani Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,4,1670,6680,4/24/24,dilani.rajapakse9267@gmail.com,0712821559
ORD25908,CUST9267,Dilani Rajapakse,Female,T-shirt,Kids,Tops,1,2058,2058,5/24/25,dilani.rajapakse9267@gmail.com,0712821559
ORD25909,CUST9267,Dilani Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,5,1340,6700,4/1/22,dilani.rajapakse9267@gmail.com,0712821559
ORD25910,CUST9268,Amal Bandara,Male,T-shirt,Men,Tops,3,4348,13044,8/31/23,amal.bandara9268@gmail.com,0715785317
ORD25911,CUST9268,Amal Bandara,Male,T-shirt,Men,Tops,2,3294,6588,7/9/25,amal.bandara9268@gmail.com,0715785317
ORD25912,CUST9268,Amal Bandara,Male,Shorts,Kids,Bottoms,2,4420,8840,5/20/22,amal.bandara9268@gmail.com,0715785317
ORD25913,CUST9269,Amal Fernando,Male,T-shirt,Kids,Tops,3,1270,3810,5/4/24,amal.fernando9269@gmail.com,0728961261
ORD25914,CUST9269,Amal Fernando,Male,Shirt,Men,Tops,2,1756,3512,4/15/25,amal.fernando9269@gmail.com,0728961261
ORD25915,CUST9269,Amal Fernando,Male,Shorts,Kids,Bottoms,5,4323,21615,12/14/24,amal.fernando9269@gmail.com,0728961261
ORD25916,CUST9270,Nadeesha Silva,Female,Dress,Kids,Dresses_and_Sarees,1,867,867,12/19/24,nadeesha.silva9270@gmail.com,0754108187
ORD25917,CUST9270,Nadeesha Silva,Female,Kurta,Women,Tops,3,4446,13338,5/14/25,nadeesha.silva9270@gmail.com,0754108187
ORD25918,CUST9270,Nadeesha Silva,Female,Skirt,Women,Bottoms,1,3163,3163,3/4/23,nadeesha.silva9270@gmail.com,0754108187
ORD25919,CUST9270,Nadeesha Silva,Female,Dress,Kids,Dresses_and_Sarees,3,3624,10872,1/25/22,nadeesha.silva9270@gmail.com,0754108187
ORD25920,CUST9271,Ayesha Silva,Female,Dress,Kids,Dresses_and_Sarees,5,4355,21775,7/11/24,ayesha.silva9271@gmail.com,0794044104
ORD25921,CUST9271,Ayesha Silva,Female,Blouse,Women,,4,4775,19100,6/24/23,ayesha.silva9271@gmail.com,0794044104
ORD25922,CUST9271,Ayesha Silva,Female,Leggings,Women,Bottoms,5,4353,21765,4/3/25,ayesha.silva9271@gmail.com,0794044104
ORD25923,CUST9271,Ayesha Silva,Female,Leggings,Women,Bottoms,4,3975,15900,6/23/25,ayesha.silva9271@gmail.com,0794044104
ORD25924,CUST9272,Dilani Rajapakse,Female,Skirt,Women,Bottoms,5,2858,14290,5/19/22,dilani.rajapakse9272@gmail.com,0798234811
ORD25925,CUST9272,Dilani Rajapakse,Female,Saree,Women,Dresses_and_Sarees,2,3376,6752,4/7/24,dilani.rajapakse9272@gmail.com,0798234811
ORD25926,CUST9272,Dilani Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,4,1017,4068,2/14/24,dilani.rajapakse9272@gmail.com,0798234811
ORD25927,CUST9272,Dilani Rajapakse,Female,Skirt,Women,Bottoms,1,2883,2883,10/9/23,dilani.rajapakse9272@gmail.com,0798234811
ORD25928,CUST9272,Dilani Rajapakse,Female,Shorts,Kids,Bottoms,3,2362,7086,6/14/23,dilani.rajapakse9272@gmail.com,0798234811
ORD25929,CUST9272,Dilani Rajapakse,Female,Saree,Women,Dresses_and_Sarees,5,1867,9335,11/6/23,dilani.rajapakse9272@gmail.com,0798234811
ORD25930,CUST9273,Saman Gunawardena,Male,Shorts,Kids,Bottoms,2,3457,6914,1/1/25,saman.gunawardena9273@gmail.com,0785946813
ORD25931,CUST9273,Saman Gunawardena,Male,T-shirt,Men,Tops,2,4467,8934,2/21/22,saman.gunawardena9273@gmail.com,0785946813
ORD25932,CUST9273,Saman Gunawardena,Male,Shorts,Kids,Bottoms,1,3815,3815,11/17/24,saman.gunawardena9273@gmail.com,0785946813
ORD25933,CUST9273,Saman Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,5,4714,23570,5/16/22,saman.gunawardena9273@gmail.com,0785946813
ORD25934,CUST9274,Tharindu Fernando,Female,Kurta,Women,Tops,4,4013,16052,9/3/22,tharindu.fernando9274@gmail.com,0722622540
ORD25935,CUST9275,Nimal Perera,Male,Shorts,Kids,Bottoms,5,1887,9435,1/2/24,nimal.perera9275@gmail.com,0731612035
ORD25936,CUST9275,Nimal Perera,Male,T-shirt,Kids,Tops,1,1843,1843,2/18/23,nimal.perera9275@gmail.com,0731612035
ORD25937,CUST9277,Kamal Rajapakse,Male,T-shirt,Kids,Tops,5,4669,23345,5/7/25,kamal.rajapakse9277@gmail.com,0787521622
ORD25938,CUST9277,Kamal Rajapakse,Male,T-shirt,Kids,Tops,3,1034,3102,7/4/22,kamal.rajapakse9277@gmail.com,0787521622
ORD25939,CUST9277,Kamal Rajapakse,Male,Trousers,Men,Bottoms,3,3676,11028,8/24/23,kamal.rajapakse9277@gmail.com,0787521622
ORD25940,CUST9278,Kamal Perera,Male,Jacket,Men,Outerwear,4,3609,14436,8/27/22,kamal.perera9278@gmail.com,0773614040
ORD25941,CUST9278,Kamal Perera,Male,Trousers,Men,Bottoms,5,4224,21120,3/31/22,kamal.perera9278@gmail.com,0773614040
ORD25942,CUST9278,Kamal Perera,Male,Shorts,Men,Bottoms,1,3731,3731,4/3/22,kamal.perera9278@gmail.com,0773614040
ORD25943,CUST9278,Kamal Perera,Male,Shorts,Men,Bottoms,1,3177,3177,3/12/25,kamal.perera9278@gmail.com,0773614040
ORD25944,CUST9278,Kamal Perera,Male,Dress,Kids,Dresses_and_Sarees,1,2163,2163,5/27/25,kamal.perera9278@gmail.com,0773614040
ORD25945,CUST9278,Kamal Perera,Male,Dress,Kids,Dresses_and_Sarees,2,2268,4536,6/29/23,kamal.perera9278@gmail.com,0773614040
ORD25946,CUST9279,Dilani Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,2,1760,3520,12/1/24,dilani.rajapakse9279@gmail.com,0724649846
ORD25947,CUST9279,Dilani Rajapakse,Female,Kurta,Women,Tops,2,3053,6106,6/16/25,dilani.rajapakse9279@gmail.com,0724649846
ORD25948,CUST9280,Amal Perera,Male,Shorts,Kids,Bottoms,1,2584,2584,2/20/22,amal.perera9280@gmail.com,0785163394
ORD25949,CUST9280,Amal Perera,Male,Trousers,Men,Bottoms,5,3678,18390,4/16/22,amal.perera9280@gmail.com,0785163394
ORD25950,CUST9280,Amal Perera,Male,Shorts,Kids,Bottoms,5,1132,5660,6/28/22,amal.perera9280@gmail.com,0785163394
ORD25951,CUST9280,Amal Perera,Male,T-shirt,Kids,Tops,1,3309,3309,8/27/24,amal.perera9280@gmail.com,0785163394
ORD25952,CUST9281,Sarath Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,3,4754,14262,12/28/23,sarath.rajapakse9281@gmail.com,0715546450
ORD25953,CUST9281,Sarath Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,1,1835,1835,5/3/23,sarath.rajapakse9281@gmail.com,0715546450
ORD25954,CUST9281,Sarath Rajapakse,Male,Trousers,Men,Bottoms,3,2782,8346,12/21/24,sarath.rajapakse9281@gmail.com,0715546450
ORD25955,CUST9282,Nisha Jayasinghe,Female,Dress,Women,Dresses_and_Sarees,4,1202,4808,4/11/22,nisha.jayasinghe9282@gmail.com,0722694616
ORD25956,CUST9282,Nisha Jayasinghe,Female,Shorts,Kids,Bottoms,2,2485,4970,11/21/22,nisha.jayasinghe9282@gmail.com,0722694616
ORD25957,CUST9282,Nisha Jayasinghe,Female,Saree,Women,Dresses_and_Sarees,4,3484,13936,7/17/24,nisha.jayasinghe9282@gmail.com,0722694616
ORD25958,CUST9282,Nisha Jayasinghe,Female,Shorts,Kids,Bottoms,5,2418,12090,4/3/23,nisha.jayasinghe9282@gmail.com,0722694616
ORD25959,CUST9283,Dilani Rajapakse,Female,Shorts,Kids,Bottoms,5,1696,8480,3/7/25,dilani.rajapakse9283@gmail.com,0703683372
ORD25960,CUST9283,Dilani Rajapakse,Female,Leggings,Women,Bottoms,3,511,1533,7/29/24,dilani.rajapakse9283@gmail.com,0703683372
ORD25961,CUST9284,Amal Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,2,1539,3078,4/14/23,amal.rajapakse9284@gmail.com,0773318556
ORD25962,CUST9284,Amal Rajapakse,Male,Jeans,Men,,4,4132,16528,9/27/23,amal.rajapakse9284@gmail.com,0773318556
ORD25963,CUST9284,Amal Rajapakse,Male,Jacket,Men,Outerwear,4,1330,5320,2/12/23,amal.rajapakse9284@gmail.com,0773318556
