Store_ID,Order_ID,Bill_ID,Customer_ID,Customer_Name,Gender,City,Product_ID,Product_Name,Product_Category,Clothing_Category,Quantity,Price_LKR,Total_Amount_LKR,Date,Time,Payment_Method
7,ORD23772,BILL23772,CUST8493,Ranjith Bandara,Male,Kurunegala,k-1001,T-shirt,Kids,Tops,4,3261,13044,2023-01-28,10:06:00,Credit Card
2,ORD09337,BILL09337,CUST3362,Saman Silva,Male,Polonnaruwa,k-1001,T-shirt,Kids,Tops,2,3972,7944,2024-03-16,14:29:02,Credit Card
1,ORD23402,BILL23402,CUST8353,Bandara Silva,Male,Ratnapura,k-3001,Dress,Kids,Dresses_and_Sarees,4,1677,6708,2022-06-17,10:24:59,Cash
2,ORD26446,BILL26446,CUST9449,Piumi Perera,Female,Negombo,w-2005,Leggings,Women,Bottoms,5,4851,24255,2025-04-13,16:22:09,Credit Card
4,ORD10703,BILL10703,CUST3855,Amal Jayasinghe,Male,Anuradhapura,k-3001,Dress,Kids,Dresses_and_Sarees,2,693,1386,2024-03-24,22:03:50,Cash
3,ORD02861,BILL02861,CUST1005,Saman Fernando,Male,Kandy,k-1001,T-shirt,Kids,Tops,5,2087,10435,2022-01-28,04:57:50,Credit Card
6,ORD01222,BILL01222,CUST0440,Sarath Jayasinghe,Male,Polonnaruwa,k-1001,T-shirt,Kids,Tops,5,3787,18935,2025-05-19,15:19:40,Debit Card
7,ORD21528,BILL21528,CUST7686,Sarath Jayasinghe,Male,Anuradhapura,k-3001,Dress,Kids,Dresses_and_Sarees,4,632,2528,2022-05-17,17:31:31,Credit Card
6,ORD04865,BILL04865,CUST1749,Tharindu Silva,Female,Polonnaruwa,w-2005,Leggings,Women,Bottoms,3,3688,11064,2024-03-12,07:05:53,Credit Card
6,ORD13281,BILL13281,CUST4751,Amal Fernando,Male,Anuradhapura,m-2004,Trousers,Men,Bottoms,5,2234,11170,2022-02-04,16:00:13,Cash
10,ORD20142,BILL20142,CUST7181,Ayesha Rajapakse,Female,Galle,k-2001,Shorts,Kids,Bottoms,2,3916,7832,2023-01-14,09:59:10,Credit Card
10,ORD06086,BILL06086,CUST2189,Nadeesha Fernando,Female,Kalutara,k-2001,Shorts,Kids,Bottoms,1,3465,3465,2025-01-07,13:54:54,Debit Card
3,ORD12547,BILL12547,CUST4494,Piumi Ranasinghe,Female,Anuradhapura,k-3001,Dress,Kids,Dresses_and_Sarees,3,4280,12840,2022-03-01,05:21:54,Credit Card
7,ORD15270,BILL15270,CUST5449,Lalith Perera,Male,Jaffna,k-3001,Dress,Kids,Dresses_and_Sarees,1,828,828,2024-02-25,04:07:02,Credit Card
9,ORD04925,BILL04925,CUST1771,Tharindu Jayasinghe,Female,Galle,w-3003,Saree,Women,Dresses_and_Sarees,5,3256,16280,2022-02-05,19:48:16,Credit Card
7,ORD04533,BILL04533,CUST1629,Kamal Gunawardena,Male,Ratnapura,m-2004,Trousers,Men,Bottoms,2,765,1530,2025-01-07,07:29:03,Debit Card
3,ORD01673,BILL01673,CUST0596,Dilani Ranasinghe,Female,Anuradhapura,k-2001,Shorts,Kids,Bottoms,3,4080,12240,2022-11-27,01:38:39,Credit Card
4,ORD24343,BILL24343,CUST8699,Kamal Ranasinghe,Male,Gampaha,m-1002,Shirt,Men,Tops,2,1097,2194,2022-05-20,18:36:20,Credit Card
10,ORD26574,BILL26574,CUST9491,Sanduni Perera,Female,Kalutara,k-1001,T-shirt,Kids,Tops,5,1871,9355,2023-02-23,14:17:49,Debit Card
1,ORD04056,BILL04056,CUST1455,Sanduni Rajapakse,Female,Kurunegala,k-3001,Dress,Kids,Dresses_and_Sarees,1,2441,2441,2023-10-07,07:45:28,Cash
2,ORD23749,BILL23749,CUST8483,Saman Perera,Male,Anuradhapura,k-2001,Shorts,Kids,Bottoms,5,1307,6535,2025-03-25,19:11:06,Credit Card
1,ORD26255,BILL26255,CUST9380,Sarath Ranasinghe,Male,Negombo,m-4001,Jacket,Men,Outerwear,2,1959,3918,2024-11-25,13:28:12,Credit Card
3,ORD10001,BILL10001,CUST3593,Nimal Bandara,Male,Ratnapura,k-3001,Dress,Kids,Dresses_and_Sarees,5,3893,19465,2023-09-23,14:01:42,Cash
1,ORD21644,BILL21644,CUST7726,Ranjith Bandara,Male,Galle,k-2001,Shorts,Kids,Bottoms,2,4197,8394,2024-03-25,02:07:10,Credit Card
1,ORD11954,BILL11954,CUST4284,Nisha Jayasinghe,Female,Negombo,w-1005,Kurta,Women,Tops,3,1290,3870,2024-04-08,02:47:22,Credit Card
5,ORD22755,BILL22755,CUST8125,Lalith Perera,Male,Gampaha,m-2004,Trousers,Men,Bottoms,2,2159,4318,2023-06-22,00:18:16,Debit Card
3,ORD10238,BILL10238,CUST3684,Nadeesha Jayasinghe,Female,Ratnapura,w-2005,Leggings,Women,Bottoms,4,4211,16844,2022-02-24,23:41:51,Debit Card
8,ORD22568,BILL22568,CUST8058,Bandara Gunawardena,Male,Kalutara,m-1003,T-shirt,Men,Tops,3,1488,4464,2024-12-28,13:24:47,Credit Card
4,ORD10256,BILL10256,CUST3690,Ranjith Fernando,Male,Ratnapura,m-2004,Trousers,Men,Bottoms,4,575,2300,2022-12-05,18:20:34,Debit Card
6,ORD13306,BILL13306,CUST4758,Tharindu Silva,Female,Jaffna,w-3002,Dress,Women,Dresses_and_Sarees,3,2163,6489,2025-02-20,18:23:01,Credit Card
10,ORD09488,BILL09488,CUST3413,Ayesha Ranasinghe,Female,Colombo,w-3002,Dress,Women,Dresses_and_Sarees,2,956,1912,2022-01-31,12:08:25,Credit Card
10,ORD21130,BILL21130,CUST7539,Saman Perera,Male,Kandy,k-1001,T-shirt,Kids,Tops,2,4666,9332,2024-07-02,06:55:49,Debit Card
6,ORD12880,BILL12880,CUST4606,Kamal Fernando,Male,Kandy,k-1001,T-shirt,Kids,Tops,1,4754,4754,2022-08-16,02:41:21,Debit Card
4,ORD25623,BILL25623,CUST9151,Ranjith Jayasinghe,Male,Polonnaruwa,k-3001,Dress,Kids,Dresses_and_Sarees,3,2030,6090,2023-10-10,09:14:07,Debit Card
3,ORD04318,BILL04318,CUST1556,Sanduni Bandara,Female,Colombo,k-2001,Shorts,Kids,Bottoms,1,2260,2260,2025-06-01,12:02:44,Debit Card
10,ORD09981,BILL09981,CUST3589,Ayesha Silva,Female,Gampaha,w-2005,Leggings,Women,Bottoms,3,4555,13665,2023-11-06,15:09:20,Credit Card
9,ORD05520,BILL05520,CUST1986,Bandara Ranasinghe,Male,Kurunegala,m-2004,Trousers,Men,Bottoms,1,589,589,2023-08-10,03:56:59,Cash
3,ORD00859,BILL00859,CUST0312,Amal Rajapakse,Male,Kurunegala,m-4001,Jacket,Men,Outerwear,5,3553,17765,2024-12-27,16:21:26,Credit Card
3,ORD21498,BILL21498,CUST7671,Bandara Perera,Male,Kalutara,m-4001,Jacket,Men,Outerwear,1,1394,1394,2023-11-27,15:32:26,Credit Card
1,ORD05973,BILL05973,CUST2149,Piumi Ranasinghe,Female,Colombo,k-3001,Dress,Kids,Dresses_and_Sarees,5,4204,21020,2023-04-19,08:42:27,Credit Card
3,ORD07876,BILL07876,CUST2835,Kamal Fernando,Male,Anuradhapura,m-4001,Jacket,Men,Outerwear,2,2534,5068,2023-09-15,01:30:20,Credit Card
9,ORD00596,BILL00596,CUST0219,Ayesha Jayasinghe,Female,Galle,w-3003,Saree,Women,Dresses_and_Sarees,4,4610,18440,2022-09-12,00:06:07,Cash
7,ORD08805,BILL08805,CUST3173,Saman Fernando,Male,Galle,m-2004,Trousers,Men,Bottoms,2,3583,7166,2022-12-21,12:08:40,Debit Card
1,ORD09187,BILL09187,CUST3309,Nimal Jayasinghe,Male,Ratnapura,k-1001,T-shirt,Kids,Tops,4,804,3216,2024-02-27,10:46:45,Credit Card
4,ORD10971,BILL10971,CUST3947,Lalith Fernando,Male,Negombo,m-2003,Shorts,Men,Bottoms,5,3504,17520,2025-05-19,13:53:32,Debit Card
4,ORD09747,BILL09747,CUST3503,Nisha Bandara,Female,Gampaha,k-1001,T-shirt,Kids,Tops,5,1283,6415,2024-12-20,15:55:44,Debit Card
10,ORD14353,BILL14353,CUST5128,Nisha Ranasinghe,Female,Kurunegala,k-3001,Dress,Kids,Dresses_and_Sarees,3,4730,14190,2022-12-08,17:13:00,Credit Card
5,ORD22457,BILL22457,CUST8023,Bandara Silva,Male,Polonnaruwa,k-2001,Shorts,Kids,Bottoms,4,1903,7612,2022-03-25,23:05:27,Cash
10,ORD01952,BILL01952,CUST0691,Amal Perera,Male,Jaffna,k-2001,Shorts,Kids,Bottoms,2,4891,9782,2023-01-21,05:32:50,Debit Card
5,ORD09121,BILL09121,CUST3285,Nadeesha Bandara,Female,Anuradhapura,w-1005,Kurta,Women,Tops,1,4088,4088,2025-06-04,13:20:55,Debit Card
7,ORD22320,BILL22320,CUST7970,Sarath Ranasinghe,Male,Kurunegala,m-2004,Trousers,Men,Bottoms,2,2568,5136,2025-07-23,02:31:50,Credit Card
3,ORD21415,BILL21415,CUST7637,Piumi Silva,Female,Galle,w-2005,Leggings,Women,Bottoms,4,1359,5436,2024-09-13,10:09:28,Debit Card
1,ORD25241,BILL25241,CUST9013,Tharindu Bandara,Female,Galle,w-2006,Skirt,Women,Bottoms,2,3371,6742,2025-04-12,22:37:45,Credit Card
8,ORD07911,BILL07911,CUST2850,Kamal Fernando,Male,Negombo,k-2001,Shorts,Kids,Bottoms,4,1135,4540,2022-12-19,05:05:06,Credit Card
8,ORD14782,BILL14782,CUST5281,Lakshmi Ranasinghe,Female,Colombo,k-3001,Dress,Kids,Dresses_and_Sarees,1,1098,1098,2022-09-29,10:29:43,Debit Card
7,ORD07831,BILL07831,CUST2819,Tharindu Perera,Female,Matara,k-3001,Dress,Kids,Dresses_and_Sarees,3,2880,8640,2024-03-18,06:12:03,Cash
3,ORD02514,BILL02514,CUST0882,Tharindu Rajapakse,Female,Galle,w-3002,Dress,Women,Dresses_and_Sarees,4,4501,18004,2024-03-28,12:12:15,Cash
5,ORD06733,BILL06733,CUST2417,Dilani Rajapakse,Female,Kurunegala,w-1004,Blouse,Women,,1,2418,2418,2025-03-09,19:43:56,Credit Card
6,ORD05560,BILL05560,CUST2001,Tharindu Rajapakse,Female,Polonnaruwa,w-2006,Skirt,Women,Bottoms,3,1728,5184,2025-04-07,21:06:43,Credit Card
9,ORD27783,BILL27783,CUST9925,Nimal Rajapakse,Male,Kalutara,m-1002,Shirt,Men,Tops,4,3154,12616,2022-03-21,18:43:46,Cash
10,ORD07861,BILL07861,CUST2827,Dilani Fernando,Female,Jaffna,w-2005,Leggings,Women,Bottoms,4,1342,5368,2022-07-12,11:22:07,Cash
7,ORD11028,BILL11028,CUST3966,Kamal Fernando,Male,Galle,k-1001,T-shirt,Kids,Tops,1,4564,4564,2022-01-01,10:29:32,Cash
10,ORD04701,BILL04701,CUST1690,Nimal Bandara,Male,Colombo,k-2001,Shorts,Kids,Bottoms,5,3035,15175,2022-09-24,05:37:13,Credit Card
8,ORD02234,BILL02234,CUST0782,Sanduni Jayasinghe,Female,Ratnapura,w-1005,Kurta,Women,Tops,1,3560,3560,2024-09-24,16:27:50,Debit Card
4,ORD25587,BILL25587,CUST9139,Kamal Rajapakse,Male,Gampaha,m-2002,Jeans,Men,,4,4769,19076,2023-09-05,04:00:53,Cash
8,ORD17561,BILL17561,CUST6268,Sarath Ranasinghe,Male,Polonnaruwa,k-3001,Dress,Kids,Dresses_and_Sarees,2,981,1962,2023-12-17,04:37:54,Credit Card
9,ORD16161,BILL16161,CUST5781,Lalith Gunawardena,Male,Colombo,m-2003,Shorts,Men,Bottoms,1,2707,2707,2023-09-29,21:46:27,Credit Card
6,ORD15093,BILL15093,CUST5393,Kamal Bandara,Male,Jaffna,m-2003,Shorts,Men,Bottoms,1,3036,3036,2024-02-25,23:47:19,Credit Card
10,ORD11927,BILL11927,CUST4275,Nadeesha Bandara,Female,Gampaha,w-1004,Blouse,Women,,5,3485,17425,2025-07-22,09:06:51,Cash
2,ORD23557,BILL23557,CUST8413,Sanduni Ranasinghe,Female,Negombo,k-2001,Shorts,Kids,Bottoms,5,4234,21170,2024-02-03,12:31:16,Credit Card
6,ORD09216,BILL09216,CUST3320,Bandara Fernando,Male,Anuradhapura,k-2001,Shorts,Kids,Bottoms,5,1694,8470,2023-10-27,02:21:16,Credit Card
1,ORD20795,BILL20795,CUST7413,Nimal Perera,Male,Negombo,k-3001,Dress,Kids,Dresses_and_Sarees,2,4144,8288,2022-12-21,18:54:47,Debit Card
10,ORD20690,BILL20690,CUST7375,Ranjith Jayasinghe,Male,Ratnapura,m-2004,Trousers,Men,Bottoms,4,4698,18792,2024-12-12,16:17:43,Cash
2,ORD05425,BILL05425,CUST1950,Lalith Jayasinghe,Male,Polonnaruwa,k-1001,T-shirt,Kids,Tops,4,4514,18056,2025-04-02,11:55:59,Cash
9,ORD13266,BILL13266,CUST4744,Piumi Rajapakse,Female,Colombo,k-2001,Shorts,Kids,Bottoms,1,3962,3962,2022-03-01,22:18:17,Credit Card
3,ORD15568,BILL15568,CUST5558,Nisha Bandara,Female,Colombo,w-1005,Kurta,Women,Tops,2,3536,7072,2023-07-05,13:33:29,Credit Card
8,ORD12502,BILL12502,CUST4478,Ayesha Jayasinghe,Female,Anuradhapura,k-2001,Shorts,Kids,Bottoms,3,1221,3663,2022-03-13,05:59:17,Credit Card
6,ORD07493,BILL07493,CUST2701,Piumi Perera,Female,Kalutara,k-3001,Dress,Kids,Dresses_and_Sarees,1,1193,1193,2022-05-05,00:48:42,Cash
4,ORD23283,BILL23283,CUST8310,Kamal Ranasinghe,Male,Matara,k-2001,Shorts,Kids,Bottoms,2,3284,6568,2023-09-22,22:43:52,Cash
5,ORD08996,BILL08996,CUST3246,Nadeesha Jayasinghe,Female,Anuradhapura,k-3001,Dress,Kids,Dresses_and_Sarees,2,2157,4314,2022-02-19,14:51:50,Cash
1,ORD01551,BILL01551,CUST0554,Lalith Gunawardena,Male,Ratnapura,k-3001,Dress,Kids,Dresses_and_Sarees,3,699,2097,2025-04-08,03:35:20,Credit Card
10,ORD17394,BILL17394,CUST6209,Saman Rajapakse,Male,Colombo,m-1002,Shirt,Men,Tops,5,4357,21785,2023-10-21,22:05:32,Credit Card
8,ORD14843,BILL14843,CUST5309,Ayesha Ranasinghe,Female,Kalutara,w-1005,Kurta,Women,Tops,1,1352,1352,2023-08-09,11:02:44,Credit Card
8,ORD10930,BILL10930,CUST3934,Sarath Fernando,Male,Kalutara,m-1003,T-shirt,Men,Tops,3,1946,5838,2024-01-20,01:42:01,Credit Card
6,ORD19365,BILL19365,CUST6912,Ayesha Jayasinghe,Female,Kandy,k-2001,Shorts,Kids,Bottoms,3,795,2385,2023-03-03,10:23:21,Debit Card
2,ORD05096,BILL05096,CUST1836,Nadeesha Jayasinghe,Female,Jaffna,k-1001,T-shirt,Kids,Tops,5,1342,6710,2024-05-26,02:33:58,Credit Card
8,ORD17033,BILL17033,CUST6085,Sarath Silva,Male,Gampaha,k-3001,Dress,Kids,Dresses_and_Sarees,2,4534,9068,2022-11-14,12:04:59,Credit Card
7,ORD03244,BILL03244,CUST1142,Nadeesha Silva,Female,Gampaha,k-3001,Dress,Kids,Dresses_and_Sarees,1,3308,3308,2023-01-13,03:19:29,Credit Card
6,ORD11055,BILL11055,CUST3976,Nimal Silva,Male,Ratnapura,k-2001,Shorts,Kids,Bottoms,3,2739,8217,2024-09-10,04:14:25,Debit Card
5,ORD00728,BILL00728,CUST0261,Bandara Perera,Male,Matara,m-4001,Jacket,Men,Outerwear,3,1170,3510,2023-09-18,09:01:32,Cash
7,ORD16126,BILL16126,CUST5770,Sanduni Silva,Female,Gampaha,w-1004,Blouse,Women,,3,3407,10221,2022-09-23,14:13:56,Credit Card
9,ORD14592,BILL14592,CUST5209,Lakshmi Ranasinghe,Female,Kandy,k-2001,Shorts,Kids,Bottoms,4,3249,12996,2024-06-30,05:38:13,Credit Card
5,ORD09134,BILL09134,CUST3289,Kamal Fernando,Male,Kandy,k-1001,T-shirt,Kids,Tops,5,1395,6975,2024-05-23,14:23:07,Debit Card
7,ORD08170,BILL08170,CUST2944,Sarath Fernando,Male,Polonnaruwa,m-2003,Shorts,Men,Bottoms,1,4728,4728,2024-02-18,13:34:26,Credit Card
7,ORD00332,BILL00332,CUST0122,Nisha Rajapakse,Female,Ratnapura,k-2001,Shorts,Kids,Bottoms,3,1874,5622,2022-08-21,22:55:37,Debit Card
5,ORD07028,BILL07028,CUST2523,Amal Silva,Male,Negombo,m-2004,Trousers,Men,Bottoms,2,874,1748,2023-06-22,08:51:19,Cash
9,ORD13810,BILL13810,CUST4950,Sarath Bandara,Male,Polonnaruwa,m-2002,Jeans,Men,,3,3788,11364,2023-05-01,06:56:40,Debit Card
4,ORD00212,BILL00212,CUST0087,Kamal Fernando,Male,Anuradhapura,m-2004,Trousers,Men,Bottoms,5,2471,12355,2024-10-06,07:39:17,Credit Card
4,ORD26787,BILL26787,CUST9568,Lalith Perera,Male,Kalutara,m-2002,Jeans,Men,,4,4953,19812,2022-04-24,23:17:15,Debit Card
8,ORD02264,BILL02264,CUST0790,Nimal Gunawardena,Male,Matara,m-1002,Shirt,Men,Tops,4,934,3736,2022-04-13,00:45:52,Debit Card
7,ORD06344,BILL06344,CUST2285,Dilani Gunawardena,Female,Galle,w-3003,Saree,Women,Dresses_and_Sarees,1,4252,4252,2025-07-27,15:30:50,Credit Card
6,ORD26256,BILL26256,CUST9381,Lalith Silva,Male,Polonnaruwa,m-2003,Shorts,Men,Bottoms,4,4320,17280,2023-06-05,05:53:27,Debit Card
8,ORD18166,BILL18166,CUST6486,Sanduni Bandara,Female,Colombo,k-1001,T-shirt,Kids,Tops,2,879,1758,2024-06-13,21:29:06,Credit Card
5,ORD11368,BILL11368,CUST4084,Nisha Silva,Female,Anuradhapura,k-3001,Dress,Kids,Dresses_and_Sarees,2,1632,3264,2024-06-23,10:16:13,Debit Card
8,ORD03544,BILL03544,CUST1262,Bandara Ranasinghe,Male,Gampaha,m-4001,Jacket,Men,Outerwear,4,4451,17804,2022-09-14,14:04:29,Debit Card
5,ORD01439,BILL01439,CUST0519,Dilani Ranasinghe,Female,Kurunegala,w-3003,Saree,Women,Dresses_and_Sarees,4,509,2036,2022-12-17,11:38:38,Debit Card
5,ORD10708,BILL10708,CUST3857,Piumi Bandara,Female,Kandy,w-1004,Blouse,Women,,2,4470,8940,2023-10-17,21:25:04,Debit Card
8,ORD19253,BILL19253,CUST6871,Piumi Fernando,Female,Colombo,w-1005,Kurta,Women,Tops,2,822,1644,2024-06-26,19:43:37,Credit Card
2,ORD16252,BILL16252,CUST5808,Kamal Bandara,Male,Kandy,m-4001,Jacket,Men,Outerwear,1,4453,4453,2022-05-26,00:42:05,Debit Card
5,ORD18819,BILL18819,CUST6715,Ranjith Rajapakse,Male,Negombo,m-1003,T-shirt,Men,Tops,2,874,1748,2023-02-24,13:12:34,Cash
7,ORD23252,BILL23252,CUST8297,Nadeesha Ranasinghe,Female,Polonnaruwa,k-3001,Dress,Kids,Dresses_and_Sarees,3,4819,14457,2022-08-30,12:37:48,Credit Card
9,ORD04793,BILL04793,CUST1719,Bandara Perera,Male,Colombo,m-2003,Shorts,Men,Bottoms,3,4832,14496,2022-06-08,01:36:13,Credit Card
1,ORD09421,BILL09421,CUST3389,Dilani Silva,Female,Ratnapura,w-1005,Kurta,Women,Tops,2,4125,8250,2022-02-18,08:34:16,Cash
3,ORD24875,BILL24875,CUST8891,Dilani Fernando,Female,Anuradhapura,w-2006,Skirt,Women,Bottoms,1,1384,1384,2023-12-14,16:32:26,Debit Card
10,ORD22818,BILL22818,CUST8147,Piumi Rajapakse,Female,Galle,w-2005,Leggings,Women,Bottoms,2,2498,4996,2023-10-10,00:44:16,Debit Card
9,ORD22040,BILL22040,CUST7863,Sanduni Jayasinghe,Female,Kurunegala,w-2005,Leggings,Women,Bottoms,4,4126,16504,2024-12-30,21:37:43,Cash
8,ORD06476,BILL06476,CUST2330,Nimal Perera,Male,Colombo,m-1003,T-shirt,Men,Tops,4,2107,8428,2022-07-30,23:39:38,Credit Card
9,ORD09507,BILL09507,CUST3419,Nadeesha Gunawardena,Female,Kalutara,w-3002,Dress,Women,Dresses_and_Sarees,2,2458,4916,2023-11-05,03:50:30,Cash
1,ORD18803,BILL18803,CUST6709,Nisha Rajapakse,Female,Colombo,w-2006,Skirt,Women,Bottoms,3,3363,10089,2022-06-30,02:42:48,Debit Card
3,ORD00921,BILL00921,CUST0335,Tharindu Silva,Female,Kurunegala,w-1004,Blouse,Women,,3,2342,7026,2024-02-27,02:03:07,Credit Card
5,ORD12172,BILL12172,CUST4351,Sanduni Perera,Female,Colombo,w-2006,Skirt,Women,Bottoms,1,4549,4549,2024-08-27,20:08:36,Credit Card
2,ORD16397,BILL16397,CUST5862,Nadeesha Bandara,Female,Ratnapura,w-1004,Blouse,Women,,5,1826,9130,2023-10-17,14:10:15,Debit Card
7,ORD04869,BILL04869,CUST1750,Nisha Perera,Female,Colombo,w-3003,Saree,Women,Dresses_and_Sarees,2,3113,6226,2023-07-28,20:18:34,Debit Card
1,ORD00819,BILL00819,CUST0301,Sarath Jayasinghe,Male,Jaffna,m-2003,Shorts,Men,Bottoms,5,3085,15425,2022-10-05,00:14:20,Debit Card
10,ORD15873,BILL15873,CUST5669,Kamal Ranasinghe,Male,Gampaha,m-1003,T-shirt,Men,Tops,2,3556,7112,2022-04-29,04:13:54,Credit Card
5,ORD10977,BILL10977,CUST3949,Amal Fernando,Male,Negombo,k-1001,T-shirt,Kids,Tops,3,1024,3072,2022-08-16,19:51:35,Credit Card
8,ORD09897,BILL09897,CUST3557,Ranjith Bandara,Male,Kurunegala,k-1001,T-shirt,Kids,Tops,2,2639,5278,2024-11-02,18:24:37,Cash
1,ORD00454,BILL00454,CUST0172,Ranjith Gunawardena,Male,Anuradhapura,m-1003,T-shirt,Men,Tops,3,2591,7773,2023-03-16,14:57:06,Debit Card
6,ORD09242,BILL09242,CUST3328,Piumi Rajapakse,Female,Colombo,w-2005,Leggings,Women,Bottoms,1,4098,4098,2024-02-13,06:33:40,Debit Card
8,ORD19360,BILL19360,CUST6910,Amal Fernando,Male,Kalutara,m-2003,Shorts,Men,Bottoms,3,2300,6900,2024-03-15,02:48:10,Cash
3,ORD09849,BILL09849,CUST3545,Nimal Gunawardena,Male,Jaffna,m-2004,Trousers,Men,Bottoms,3,4205,12615,2023-04-15,02:37:09,Credit Card
4,ORD03458,BILL03458,CUST1227,Saman Ranasinghe,Male,Anuradhapura,m-1003,T-shirt,Men,Tops,3,4607,13821,2022-12-20,00:23:28,Credit Card
3,ORD24621,BILL24621,CUST8794,Lakshmi Ranasinghe,Female,Kurunegala,k-3001,Dress,Kids,Dresses_and_Sarees,1,2710,2710,2022-03-04,08:49:01,Credit Card
2,ORD25644,BILL25644,CUST9155,Nisha Fernando,Female,Ratnapura,w-2005,Leggings,Women,Bottoms,4,1649,6596,2023-04-01,04:35:01,Debit Card
2,ORD24881,BILL24881,CUST8891,Dilani Fernando,Female,Anuradhapura,w-3002,Dress,Women,Dresses_and_Sarees,3,4811,14433,2023-02-28,18:22:03,Credit Card
4,ORD26125,BILL26125,CUST9337,Amal Jayasinghe,Male,Anuradhapura,k-3001,Dress,Kids,Dresses_and_Sarees,2,2665,5330,2022-03-23,18:38:03,Debit Card
6,ORD24134,BILL24134,CUST8621,Saman Bandara,Male,Colombo,m-2002,Jeans,Men,,3,4051,12153,2022-01-21,21:10:01,Debit Card
2,ORD00941,BILL00941,CUST0343,Saman Fernando,Male,Ratnapura,k-1001,T-shirt,Kids,Tops,3,3856,11568,2025-04-28,06:14:34,Cash
9,ORD02740,BILL02740,CUST0960,Bandara Silva,Male,Kalutara,m-2002,Jeans,Men,,4,3328,13312,2022-07-20,18:53:40,Credit Card
4,ORD11797,BILL11797,CUST4229,Lalith Silva,Male,Gampaha,m-2003,Shorts,Men,Bottoms,5,555,2775,2022-12-20,00:30:38,Credit Card
2,ORD04197,BILL04197,CUST1504,Sarath Bandara,Male,Jaffna,k-2001,Shorts,Kids,Bottoms,1,1250,1250,2024-03-30,19:47:25,Cash
9,ORD22426,BILL22426,CUST8007,Bandara Silva,Male,Jaffna,k-1001,T-shirt,Kids,Tops,3,4452,13356,2022-04-16,10:09:24,Debit Card
3,ORD27632,BILL27632,CUST9867,Amal Ranasinghe,Male,Gampaha,m-1002,Shirt,Men,Tops,2,2961,5922,2024-05-11,19:17:03,Debit Card
3,ORD27360,BILL27360,CUST9769,Saman Ranasinghe,Male,Colombo,m-2004,Trousers,Men,Bottoms,1,3490,3490,2024-08-27,19:53:46,Debit Card
3,ORD04072,BILL04072,CUST1459,Nadeesha Gunawardena,Female,Kalutara,k-2001,Shorts,Kids,Bottoms,2,1205,2410,2022-04-23,17:00:46,Cash
6,ORD17785,BILL17785,CUST6347,Nisha Silva,Female,Ratnapura,k-3001,Dress,Kids,Dresses_and_Sarees,5,1866,9330,2022-05-05,00:17:26,Debit Card
6,ORD24321,BILL24321,CUST8691,Nimal Gunawardena,Male,Jaffna,m-1003,T-shirt,Men,Tops,2,1509,3018,2024-03-26,11:51:34,Credit Card
5,ORD08223,BILL08223,CUST2963,Lakshmi Gunawardena,Female,Jaffna,k-3001,Dress,Kids,Dresses_and_Sarees,2,3071,6142,2023-04-03,21:32:44,Credit Card
4,ORD08124,BILL08124,CUST2924,Bandara Ranasinghe,Male,Gampaha,k-1001,T-shirt,Kids,Tops,1,4451,4451,2022-03-07,12:25:03,Debit Card
2,ORD06364,BILL06364,CUST2294,Tharindu Rajapakse,Female,Anuradhapura,w-1005,Kurta,Women,Tops,3,1308,3924,2025-01-02,21:41:57,Debit Card
5,ORD14451,BILL14451,CUST5162,Lakshmi Ranasinghe,Female,Colombo,k-1001,T-shirt,Kids,Tops,5,967,4835,2022-01-05,11:19:45,Cash
9,ORD05797,BILL05797,CUST2089,Saman Jayasinghe,Male,Kurunegala,m-2004,Trousers,Men,Bottoms,5,2654,13270,2025-03-06,22:15:19,Credit Card
9,ORD03678,BILL03678,CUST1307,Ranjith Ranasinghe,Male,Jaffna,m-1002,Shirt,Men,Tops,4,1161,4644,2024-10-07,04:40:58,Credit Card
1,ORD08865,BILL08865,CUST3198,Lalith Jayasinghe,Male,Colombo,m-1003,T-shirt,Men,Tops,5,4959,24795,2022-07-22,05:05:44,Debit Card
5,ORD26068,BILL26068,CUST9321,Nadeesha Ranasinghe,Female,Colombo,k-2001,Shorts,Kids,Bottoms,4,1487,5948,2025-06-26,09:46:23,Debit Card
8,ORD19433,BILL19433,CUST6935,Amal Jayasinghe,Male,Anuradhapura,k-3001,Dress,Kids,Dresses_and_Sarees,1,3163,3163,2023-10-09,07:43:27,Debit Card
10,ORD21064,BILL21064,CUST7515,Nisha Jayasinghe,Female,Anuradhapura,k-2001,Shorts,Kids,Bottoms,2,1888,3776,2025-05-14,11:07:51,Cash
3,ORD05189,BILL05189,CUST1866,Sarath Ranasinghe,Male,Jaffna,k-2001,Shorts,Kids,Bottoms,3,3699,11097,2023-02-20,16:56:41,Credit Card
1,ORD17493,BILL17493,CUST6245,Ayesha Jayasinghe,Female,Kurunegala,w-1005,Kurta,Women,Tops,3,2420,7260,2025-03-24,18:12:29,Credit Card
1,ORD16777,BILL16777,CUST5995,Sanduni Gunawardena,Female,Polonnaruwa,k-2001,Shorts,Kids,Bottoms,2,4874,9748,2023-09-18,18:43:29,Debit Card
4,ORD10309,BILL10309,CUST3714,Sanduni Gunawardena,Female,Gampaha,k-3001,Dress,Kids,Dresses_and_Sarees,2,4763,9526,2025-01-24,09:10:59,Credit Card
